ACTIONID	USERID	TARGETID	TIMESTAMP
1246	141	5	72431.000
1247	141	18	72431.000
1248	159	1	72431.000
1249	113	16	72439.000
1250	159	3	72458.000
1251	138	10	72465.000
1252	1	12	72465.000
1253	156	3	72470.000
1254	160	1	72472.000
1255	161	1	72508.000
1256	141	4	72511.000
1257	141	16	72512.000
1258	135	4	72520.000
1259	135	13	72520.000
1260	13	8	72520.000
1261	161	3	72520.000
1262	13	7	72529.000
1263	90	6	72530.000
1264	90	16	72531.000
1265	13	4	72539.000
1266	160	10	72540.000
1267	162	1	72552.000
1268	160	1	72555.000
1269	163	1	72577.000
1270	123	3	72589.000
1271	133	4	72598.000
1272	160	3	72607.000
1273	163	2	72613.000
1274	144	1	72615.000
1275	164	1	72618.000
1276	144	10	72620.000
1277	89	17	72623.000
1278	152	10	72623.000
1279	89	18	72624.000
1280	64	10	72626.000
1281	136	13	72626.000
1282	112	1	72627.000
1283	64	1	72628.000
1284	84	7	72628.000
1285	84	19	72628.000
1286	152	1	72629.000
1287	143	4	72630.000
1288	164	2	72630.000
1289	143	13	72632.000
1290	74	17	72633.000
1291	112	3	72633.000
1292	74	7	72634.000
1293	164	3	72636.000
1294	64	2	72640.000
1295	152	2	72644.000
1296	64	3	72648.000
1297	164	13	72656.000
1298	163	7	72657.000
1299	152	3	72660.000
1300	165	1	72662.000
1301	123	8	72665.000
1302	123	3	72670.000
1303	165	2	72671.000
1304	141	3	72676.000
1305	165	2	72677.000
1306	141	15	72677.000
1307	104	8	72678.000
1308	163	7	72681.000
1309	165	3	72682.000
1310	104	7	72688.000
1311	158	10	72690.000
1312	141	1	72692.000
1313	141	13	72693.000
1314	104	7	72694.000
1315	162	3	72695.000
1316	158	2	72697.000
1317	158	3	72703.000
1318	104	4	72706.000
1319	141	2	72706.000
1320	104	9	72714.000
1321	158	4	72719.000
1322	158	13	72720.000
1323	158	5	72725.000
1324	158	15	72726.000
1325	12	4	72729.000
1326	12	13	72729.000
1327	164	8	72730.000
1328	104	9	72735.000
1329	166	1	72737.000
1330	164	3	72737.000
1331	130	5	72739.000
1332	143	5	72740.000
1333	104	4	72740.000
1334	130	15	72741.000
1335	143	15	72741.000
1336	158	9	72747.000
1337	158	16	72748.000
1338	166	2	72749.000
1339	167	1	72761.000
1340	166	3	72766.000
1341	167	2	72769.000
1342	153	7	72773.000
1343	167	1	72773.000
1344	74	14	72774.000
1345	153	13	72774.000
1346	153	3	72784.000
1347	140	4	72790.000
1348	74	14	72794.000
1349	84	14	72794.000
1350	104	15	72795.000
1351	84	14	72799.000
1352	74	14	72803.000
1353	84	9	72810.000
1354	74	14	72814.000
1355	147	4	72818.000
1356	147	13	72818.000
1357	74	9	72819.000
1358	141	10	72831.000
1359	141	2	72840.000
1360	141	1	72842.000
1361	168	1	72846.000
1362	169	1	72846.000
1363	84	9	72849.000
1364	158	3	72853.000
1365	169	1	72858.000
1366	168	10	72859.000
1367	143	6	72859.000
1368	169	1	72859.000
1369	168	2	72860.000
1370	143	16	72860.000
1371	158	13	72860.000
1372	163	7	72861.000
1373	168	10	72867.000
1374	168	1	72871.000
1375	169	2	72873.000
1376	168	1	72876.000
1377	169	1	72880.000
1378	168	1	72881.000
1379	158	3	72896.000
1380	168	1	72899.000
1381	168	10	72915.000
1382	169	3	72923.000
1383	168	1	72929.000
1384	160	7	72942.000
1385	160	13	72943.000
1386	160	3	72951.000
1387	143	17	72959.000
1388	160	13	72967.000
1389	143	17	72967.000
1390	143	18	72969.000
1391	158	4	72973.000
1392	158	13	72974.000
1393	13	5	72978.000
1394	13	15	72978.000
1395	163	14	72978.000
1396	151	4	72981.000
1397	170	1	72983.000
1398	132	13	72985.000
1399	132	4	72985.000
1400	151	13	72986.000
1401	105	15	72988.000
1402	170	7	72995.000
1403	135	5	73003.000
1404	135	15	73003.000
1405	158	5	73008.000
1406	158	15	73009.000
1407	121	8	73027.000
1408	158	6	73027.000
1409	158	16	73028.000
1410	169	13	73029.000
1411	13	5	73035.000
1412	13	16	73035.000
1413	121	3	73038.000
1414	158	17	73043.000
1415	158	18	73044.000
1416	168	2	73054.000
1417	168	1	73057.000
1418	158	7	73057.000
1419	158	19	73059.000
1420	123	13	73062.000
1421	168	10	73082.000
1422	168	1	73088.000
1423	148	4	73091.000
1424	171	1	73095.000
1425	168	1	73098.000
1426	170	14	73100.000
1427	100	3	73100.000
1428	168	3	73101.000
1429	170	14	73106.000
1430	163	14	73114.000
1431	170	14	73119.000
1432	12	5	73120.000
1433	12	15	73121.000
1434	170	14	73122.000
1435	170	9	73128.000
1436	163	14	73151.000
1437	171	1	73153.000
1438	143	7	73155.000
1439	163	14	73163.000
1440	91	6	73167.000
1441	163	7	73175.000
1442	91	17	73183.000
1443	12	5	73184.000
1444	12	16	73184.000
1445	158	14	73189.000
1446	163	7	73190.000
1447	91	5	73192.000
1448	156	13	73194.000
1449	172	1	73201.000
1450	92	7	73201.000
1451	92	19	73202.000
1452	158	14	73202.000
1453	163	7	73204.000
1454	158	9	73206.000
1455	12	16	73210.000
1456	161	4	73211.000
1457	161	13	73211.000
1458	158	7	73217.000
1459	171	10	73220.000
1460	170	9	73221.000
1461	173	1	73223.000
1462	171	3	73227.000
1463	161	15	73227.000
1464	171	3	73230.000
1465	174	1	73231.000
1466	174	2	73234.000
1467	171	10	73235.000
1468	174	1	73238.000
1469	172	3	73243.000
1470	174	2	73247.000
1471	174	7	73253.000
1472	133	5	73255.000
1473	174	9	73263.000
1474	175	1	73264.000
1475	173	2	73265.000
1476	158	8	73266.000
1477	163	7	73267.000
1478	147	5	73272.000
1479	147	15	73273.000
1480	151	4	73274.000
1481	151	15	73276.000
1482	173	3	73277.000
1483	174	3	73277.000
1484	71	9	73283.000
1485	173	8	73291.000
1486	173	13	73292.000
1487	173	1	73299.000
1488	143	7	73311.000
1489	173	3	73311.000
1490	82	3	73322.000
1491	175	2	73324.000
1492	96	6	73336.000
1493	175	2	73338.000
1494	92	14	73340.000
1495	175	9	73348.000
1496	176	7	73355.000
1497	177	1	73369.000
1498	175	3	73377.000
1499	177	1	73378.000
1500	101	4	73378.000
1501	101	13	73379.000
1502	177	1	73380.000
1503	177	2	73383.000
1504	177	10	73390.000
1505	177	1	73395.000
1506	13	6	73406.000
1507	13	16	73407.000
1508	177	2	73414.000
1509	178	1	73416.000
1510	179	1	73419.000
1511	177	3	73421.000
1512	13	5	73426.000
1513	13	18	73427.000
1514	170	7	73430.000
1515	180	1	73431.000
1516	181	1	73435.000
1517	182	1	73441.000
1518	99	16	73445.000
1519	181	2	73446.000
1520	182	2	73448.000
1521	182	1	73455.000
1522	180	2	73456.000
1523	183	1	73460.000
1524	182	2	73461.000
1525	178	2	73463.000
1526	182	3	73467.000
1527	180	2	73468.000
1528	178	3	73472.000
1529	180	2	73475.000
1530	153	13	73479.000
1531	180	7	73482.000
1532	184	1	73482.000
1533	183	2	73489.000
1534	176	14	73492.000
1535	184	1	73492.000
1536	132	5	73501.000
1537	132	15	73501.000
1538	153	8	73501.000
1539	184	3	73501.000
1540	176	7	73502.000
1541	185	1	73507.000
1542	153	4	73510.000
1543	89	7	73511.000
1544	176	14	73511.000
1545	89	19	73512.000
1546	181	10	73516.000
1547	82	13	73516.000
1548	1	12	73517.000
1549	176	7	73522.000
1550	186	1	73530.000
1551	181	3	73532.000
1552	183	3	73534.000
1553	153	3	73536.000
1554	153	15	73545.000
1555	186	2	73546.000
1556	181	1	73548.000
1557	181	13	73548.000
1558	181	2	73551.000
1559	186	3	73554.000
1560	153	3	73555.000
1561	181	10	73557.000
1562	153	3	73558.000
1563	156	4	73559.000
1564	153	4	73560.000
1565	153	13	73561.000
1566	178	9	73594.000
1567	91	6	73618.000
1568	185	1	73627.000
1569	179	3	73639.000
1570	185	1	73640.000
1571	166	4	73641.000
1572	185	1	73655.000
1573	185	2	73656.000
1574	179	9	73659.000
1575	179	13	73659.000
1576	185	1	73660.000
1577	153	4	73669.000
1578	153	15	73670.000
1579	180	3	73677.000
1580	185	2	73690.000
1581	91	4	73699.000
1582	137	8	73703.000
1583	187	1	73705.000
1584	185	3	73708.000
1585	137	7	73710.000
1586	151	5	73710.000
1587	151	15	73711.000
1588	89	14	73711.000
1589	171	10	73714.000
1590	91	5	73715.000
1591	187	1	73716.000
1592	91	6	73722.000
1593	187	2	73723.000
1594	187	1	73727.000
1595	153	4	73729.000
1596	91	17	73738.000
1597	178	7	73745.000
1598	187	3	73748.000
1599	89	14	73752.000
1600	178	7	73752.000
1601	89	14	73761.000
1602	151	5	73774.000
1603	151	16	73774.000
1604	179	7	73776.000
1605	188	1	73780.000
1606	179	7	73785.000
1607	188	3	73796.000
1608	52	17	73799.000
1609	89	8	73800.000
1610	179	7	73804.000
1611	89	9	73805.000
1612	89	8	73813.000
1613	179	9	73816.000
1614	137	14	73818.000
1615	75	7	73819.000
1616	118	9	73820.000
1617	179	3	73820.000
1618	75	17	73823.000
1619	89	7	73823.000
1620	137	14	73827.000
1621	118	9	73827.000
1622	179	3	73828.000
1623	75	6	73830.000
1624	179	13	73835.000
1625	137	14	73836.000
1626	137	7	73849.000
1627	118	9	73854.000
1628	137	9	73864.000
1629	189	1	73873.000
1630	13	7	73875.000
1631	13	16	73876.000
1632	13	9	73885.000
1633	190	1	73886.000
1634	189	2	73888.000
1635	189	1	73891.000
1636	191	1	73892.000
1637	13	5	73893.000
1638	137	9	73898.000
1639	171	1	73900.000
1640	137	9	73901.000
1641	125	5	73906.000
1642	91	8	73907.000
1643	137	9	73909.000
1644	142	14	73909.000
1645	189	2	73910.000
1646	91	17	73910.000
1647	171	1	73910.000
1648	142	14	73916.000
1649	171	3	73917.000
1650	192	1	73922.000
1651	189	3	73925.000
1652	93	6	73926.000
1653	93	16	73929.000
1654	170	8	73931.000
1655	170	3	73935.000
1656	190	10	73938.000
1657	170	4	73940.000
1658	159	4	73941.000
1659	137	9	73942.000
1660	193	1	73942.000
1661	170	17	73945.000
1662	190	1	73946.000
1663	137	9	73949.000
1664	194	1	73955.000
1665	190	2	73966.000
1666	166	4	73973.000
1667	192	1	73973.000
1668	118	4	73975.000
1669	190	1	73978.000
1670	135	16	73997.000
1671	194	2	74005.000
1672	174	4	74006.000
1673	174	13	74006.000
1674	177	13	74009.000
1675	190	3	74013.000
1676	172	4	74035.000
1677	178	14	74039.000
1678	195	1	74077.000
1679	96	17	74080.000
1680	190	3	74082.000
1681	190	13	74082.000
1682	196	1	74082.000
1683	178	4	74084.000
1684	175	13	74088.000
1685	194	10	74089.000
1686	194	3	74097.000
1687	196	2	74098.000
1688	195	2	74101.000
1689	124	7	74106.000
1690	196	3	74107.000
1691	195	3	74113.000
1692	178	7	74117.000
1693	196	7	74117.000
1694	178	15	74118.000
1695	191	10	74127.000
1696	151	5	74130.000
1697	151	16	74130.000
1698	191	1	74133.000
1699	197	1	74140.000
1700	191	2	74141.000
1701	190	4	74146.000
1702	191	1	74147.000
1703	190	13	74147.000
1704	190	4	74151.000
1705	191	2	74152.000
1706	197	1	74152.000
1707	198	1	74155.000
1708	197	3	74156.000
1709	191	3	74159.000
1710	190	15	74162.000
1711	199	1	74164.000
1712	198	3	74169.000
1713	197	13	74177.000
1714	153	5	74184.000
1715	153	15	74185.000
1716	184	4	74188.000
1717	184	13	74189.000
1718	82	8	74196.000
1719	82	9	74199.000
1720	199	3	74212.000
1721	199	1	74224.000
1722	188	4	74227.000
1723	199	2	74231.000
1724	199	1	74234.000
1725	191	3	74238.000
1726	199	2	74238.000
1727	199	3	74245.000
1728	200	1	74248.000
1729	190	8	74253.000
1730	190	3	74257.000
1731	186	4	74260.000
1732	186	13	74261.000
1733	190	3	74262.000
1734	199	4	74263.000
1735	199	13	74264.000
1736	199	7	74267.000
1737	199	3	74274.000
1738	201	1	74275.000
1739	199	13	74283.000
1740	199	4	74286.000
1741	148	5	74287.000
1742	201	3	74295.000
1743	82	3	74300.000
1744	180	9	74312.000
1745	183	13	74322.000
1746	201	13	74332.000
1747	121	9	74337.000
1748	121	13	74337.000
1749	202	1	74337.000
1750	180	9	74342.000
1751	148	5	74349.000
1752	202	3	74350.000
1753	159	5	74375.000
1754	121	8	74390.000
1755	13	16	74392.000
1756	168	4	74397.000
1757	168	13	74398.000
1758	185	4	74398.000
1759	185	13	74398.000
1760	190	3	74398.000
1761	190	13	74399.000
1762	168	8	74405.000
1763	168	4	74408.000
1764	190	3	74410.000
1765	203	1	74418.000
1766	101	5	74429.000
1767	101	15	74429.000
1768	204	1	74430.000
1769	118	5	74433.000
1770	147	6	74433.000
1771	147	16	74434.000
1772	162	4	74434.000
1773	162	13	74435.000
1774	204	1	74440.000
1775	191	3	74444.000
1776	204	1	74444.000
1777	49	8	74461.000
1778	188	5	74464.000
1779	204	10	74467.000
1780	132	6	74485.000
1781	132	16	74486.000
1782	205	1	74488.000
1783	206	1	74491.000
1784	93	17	74491.000
1785	93	18	74493.000
1786	205	2	74494.000
1787	205	3	74498.000
1788	204	3	74498.000
1789	206	1	74499.000
1790	201	1	74506.000
1791	206	10	74508.000
1792	201	2	74511.000
1793	49	8	74512.000
1794	49	9	74515.000
1795	201	3	74517.000
1796	49	9	74521.000
1797	207	1	74523.000
1798	207	3	74531.000
1799	207	4	74536.000
1800	207	13	74537.000
1801	207	7	74544.000
1802	49	9	74545.000
1803	207	15	74545.000
1804	49	9	74546.000
1805	208	1	74547.000
1806	209	1	74551.000
1807	166	4	74555.000
1808	208	2	74555.000
1809	49	4	74561.000
1810	208	9	74567.000
1811	49	7	74576.000
1812	88	6	74580.000
1813	88	18	74580.000
1814	209	10	74584.000
1815	153	15	74587.000
1816	209	1	74592.000
1817	49	4	74597.000
1818	209	2	74597.000
1819	49	4	74599.000
1820	210	1	74605.000
1821	209	9	74609.000
1822	210	1	74615.000
1823	171	9	74616.000
1824	171	13	74616.000
1825	210	2	74618.000
1826	206	10	74623.000
1827	184	5	74624.000
1828	184	15	74624.000
1829	206	1	74629.000
1830	142	8	74635.000
1831	142	9	74643.000
1832	206	1	74647.000
1833	209	9	74647.000
1834	206	1	74649.000
1835	210	10	74651.000
1836	206	2	74651.000
1837	130	5	74654.000
1838	130	16	74655.000
1839	206	3	74656.000
1840	211	1	74658.000
1841	212	1	74675.000
1842	142	9	74677.000
1843	213	1	74681.000
1844	210	10	74695.000
1845	214	1	74696.000
1846	157	5	74697.000
1847	212	2	74700.000
1848	213	3	74701.000
1849	210	3	74707.000
1850	186	5	74712.000
1851	186	15	74713.000
1852	212	2	74719.000
1853	172	8	74728.000
1854	157	16	74728.000
1855	172	4	74734.000
1856	215	1	74740.000
1857	157	8	74745.000
1858	190	3	74749.000
1859	216	1	74754.000
1860	215	1	74757.000
1861	216	3	74768.000
1862	217	1	74772.000
1863	215	7	74774.000
1864	215	3	74794.000
1865	218	1	74795.000
1866	217	3	74798.000
1867	112	4	74801.000
1868	219	1	74804.000
1869	218	1	74806.000
1870	220	1	74812.000
1871	219	1	74821.000
1872	218	1	74823.000
1873	219	3	74826.000
1874	218	3	74834.000
1875	219	3	74835.000
1876	0	10	74839.000
1877	219	7	74839.000
1878	219	13	74840.000
1879	0	10	74843.000
1880	219	3	74846.000
1881	0	7	74848.000
1882	221	1	74849.000
1883	220	2	74865.000
1884	162	5	74870.000
1885	162	15	74871.000
1886	220	3	74871.000
1887	196	4	74872.000
1888	215	13	74872.000
1889	220	3	74875.000
1890	219	4	74885.000
1891	219	13	74885.000
1892	191	3	74897.000
1893	201	3	74897.000
1894	153	5	74911.000
1895	153	16	74912.000
1896	212	3	74919.000
1897	190	8	74942.000
1898	195	4	74947.000
1899	190	3	74947.000
1900	195	13	74948.000
1901	222	1	74955.000
1902	190	3	74962.000
1903	188	6	74963.000
1904	198	4	74972.000
1905	198	13	74973.000
1906	219	3	74974.000
1907	219	15	74975.000
1908	222	2	74976.000
1909	223	1	74982.000
1910	222	7	74984.000
1911	190	3	74994.000
1912	223	2	74994.000
1913	223	1	74997.000
1914	223	3	75002.000
1915	191	3	75003.000
1916	64	4	75004.000
1917	190	4	75004.000
1918	219	5	75006.000
1919	219	13	75006.000
1920	222	8	75013.000
1921	190	3	75016.000
1922	222	7	75018.000
1923	72	3	75023.000
1924	72	13	75024.000
1925	190	3	75031.000
1926	24	19	75033.000
1927	219	6	75035.000
1928	219	16	75035.000
1929	96	7	75037.000
1930	222	8	75047.000
1931	219	17	75047.000
1932	64	9	75048.000
1933	219	18	75048.000
1934	222	7	75052.000
1935	64	4	75058.000
1936	147	17	75060.000
1937	147	18	75061.000
1938	191	3	75067.000
1939	208	3	75069.000
1940	191	3	75070.000
1941	219	7	75071.000
1942	219	19	75071.000
1943	191	3	75072.000
1944	219	9	75076.000
1945	191	3	75079.000
1946	208	13	75080.000
1947	224	1	75096.000
1948	224	7	75128.000
1949	190	8	75138.000
1950	190	3	75142.000
1951	225	1	75148.000
1952	190	9	75155.000
1953	96	14	75157.000
1954	88	17	75165.000
1955	180	4	75165.000
1956	88	18	75166.000
1957	224	1	75174.000
1958	190	9	75176.000
1959	214	3	75177.000
1960	100	7	75178.000
1961	100	13	75178.000
1962	96	14	75180.000
1963	224	2	75184.000
1964	96	14	75187.000
1965	180	8	75192.000
1966	96	14	75193.000
1967	225	3	75193.000
1968	225	8	75197.000
1969	180	4	75199.000
1970	100	9	75199.000
1971	180	4	75200.000
1972	225	3	75200.000
1973	226	1	75201.000
1974	96	9	75202.000
1975	227	1	75211.000
1976	226	3	75215.000
1977	132	17	75218.000
1978	132	18	75219.000
1979	227	3	75221.000
1980	97	4	75236.000
1981	97	13	75238.000
1982	201	4	75280.000
1983	201	13	75281.000
1984	188	17	75292.000
1985	112	5	75310.000
1986	228	1	75326.000
1987	215	8	75332.000
1988	191	3	75358.000
1989	222	14	75364.000
1990	228	3	75373.000
1991	222	14	75398.000
1992	222	14	75409.000
1993	196	5	75410.000
1994	148	16	75418.000
1995	172	5	75420.000
1996	222	3	75422.000
1997	228	3	75422.000
1998	228	13	75423.000
1999	198	5	75428.000
2000	198	15	75428.000
2001	118	6	75430.000
2002	118	17	75444.000
2003	118	6	75449.000
2004	229	1	75451.000
2005	230	1	75456.000
2006	222	9	75463.000
2007	230	3	75468.000
2008	229	3	75472.000
2009	186	6	75490.000
2010	186	16	75491.000
2011	100	4	75499.000
2012	198	5	75515.000
2013	198	16	75516.000
2014	217	4	75536.000
2015	217	13	75536.000
2016	231	1	75555.000
2017	180	4	75563.000
2018	206	4	75566.000
2019	220	4	75578.000
2020	210	4	75582.000
2021	218	4	75582.000
2022	180	4	75593.000
2023	101	6	75615.000
2024	101	16	75616.000
2025	214	13	75617.000
2026	215	2	75644.000
2027	231	1	75647.000
2028	215	1	75652.000
2029	232	1	75652.000
2030	154	3	75661.000
2031	204	4	75665.000
2032	204	13	75665.000
2033	151	6	75670.000
2034	151	16	75671.000
2035	215	2	75678.000
2036	231	10	75691.000
2037	231	1	75710.000
2038	231	3	75722.000
2039	201	5	75729.000
2040	201	15	75730.000
2041	151	6	75731.000
2042	151	18	75731.000
2043	232	2	75732.000
2044	201	7	75744.000
2045	188	7	75744.000
2046	201	16	75745.000
2047	201	5	75762.000
2048	97	5	75788.000
2049	97	15	75789.000
2050	233	1	75824.000
2051	180	5	75834.000
2052	100	3	75838.000
2053	100	15	75838.000
2054	133	6	75859.000
2055	234	1	75870.000
2056	235	1	75872.000
2057	186	17	75873.000
2058	188	14	75873.000
2059	186	18	75874.000
2060	49	8	75875.000
2061	233	2	75877.000
2062	49	9	75879.000
2063	236	1	75880.000
2064	233	1	75880.000
2065	235	2	75883.000
2066	188	14	75883.000
2067	97	5	75886.000
2068	188	14	75886.000
2069	97	16	75887.000
2070	215	10	75887.000
2071	233	3	75888.000
2072	188	9	75891.000
2073	235	3	75892.000
2074	220	4	75895.000
2075	215	3	75896.000
2076	237	1	75901.000
2077	236	1	75913.000
2078	49	9	75913.000
2079	234	1	75914.000
2080	236	1	75915.000
2081	49	9	75915.000
2082	234	1	75917.000
2083	237	3	75930.000
2084	220	15	75933.000
2085	232	5	75939.000
2086	236	3	75940.000
2087	232	7	75940.000
2088	220	8	75942.000
2089	232	17	75942.000
2090	147	7	75945.000
2091	147	19	75946.000
2092	220	4	75947.000
2093	207	14	75952.000
2094	180	5	75952.000
2095	207	9	75959.000
2096	88	17	75984.000
2097	88	19	75985.000
2098	234	10	76017.000
2099	233	9	76018.000
2100	233	13	76018.000
2101	233	3	76023.000
2102	234	1	76026.000
2103	234	2	76029.000
2104	234	1	76039.000
2105	234	2	76043.000
2106	218	5	76070.000
2107	238	1	76078.000
2108	88	7	76103.000
2109	88	19	76104.000
2110	217	5	76106.000
2111	217	15	76107.000
2112	238	1	76118.000
2113	88	9	76119.000
2114	147	14	76122.000
2115	239	1	76133.000
2116	147	14	76138.000
2117	228	4	76140.000
2118	228	13	76141.000
2119	239	2	76146.000
2120	240	1	76148.000
2121	239	1	76153.000
2122	220	8	76159.000
2123	239	3	76162.000
2124	220	4	76163.000
2125	240	3	76164.000
2126	241	3	76178.000
2127	88	9	76190.000
2128	101	9	76198.000
2129	101	18	76198.000
2130	147	14	76213.000
2131	242	1	76232.000
2132	243	1	76236.000
2133	215	7	76239.000
2134	215	13	76240.000
2135	201	7	76245.000
2136	242	3	76246.000
2137	243	2	76248.000
2138	243	3	76251.000
2139	147	7	76254.000
2140	205	4	76265.000
2141	205	13	76266.000
2142	147	9	76270.000
2143	121	8	76296.000
2144	215	17	76299.000
2145	244	1	76311.000
2146	244	2	76322.000
2147	215	3	76329.000
2148	244	3	76336.000
2149	215	7	76373.000
2150	215	13	76377.000
2151	245	1	76379.000
2152	34	3	76387.000
2153	245	7	76388.000
2154	235	4	76390.000
2155	235	13	76391.000
2156	215	3	76391.000
2157	186	7	76393.000
2158	186	19	76395.000
2159	215	7	76413.000
2160	246	1	76420.000
2161	215	3	76432.000
2162	147	7	76437.000
2163	148	6	76446.000
2164	182	13	76449.000
2165	201	14	76451.000
2166	246	9	76452.000
2167	201	14	76454.000
2168	147	7	76456.000
2169	216	13	76461.000
2170	201	14	76462.000
2171	200	10	76464.000
2172	201	14	76465.000
2173	147	9	76466.000
2174	201	14	76466.000
2175	210	5	76474.000
2176	201	14	76478.000
2177	247	1	76484.000
2178	196	6	76485.000
2179	207	8	76487.000
2180	207	9	76489.000
2181	64	13	76500.000
2182	247	1	76506.000
2183	247	2	76509.000
2184	240	3	76523.000
2185	191	4	76536.000
2186	151	6	76539.000
2187	151	18	76539.000
2188	133	17	76561.000
2189	243	8	76562.000
2190	147	9	76563.000
2191	248	1	76563.000
2192	243	3	76564.000
2193	212	4	76565.000
2194	212	13	76566.000
2195	249	1	76568.000
2196	186	14	76572.000
2197	147	8	76577.000
2198	228	7	76579.000
2199	186	14	76580.000
2200	228	15	76580.000
2201	186	14	76581.000
2202	186	9	76589.000
2203	200	10	76591.000
2204	228	5	76593.000
2205	34	4	76594.000
2206	200	3	76595.000
2207	34	13	76595.000
2208	246	3	76599.000
2209	228	7	76601.000
2210	248	1	76604.000
2211	250	1	76608.000
2212	228	6	76610.000
2213	184	6	76612.000
2214	184	16	76612.000
2215	228	5	76617.000
2216	228	18	76617.000
2217	250	3	76618.000
2218	251	1	76621.000
2219	237	4	76627.000
